,MonitoringDate,MonitoringLocationIdentifier,COD,DIN,DIP,DO,TPH,pH,month,cluster_kmeans_2,cluster_agglomerative_2,cluster_spectral_2,cluster_kmeans_3,cluster_agglomerative_3,cluster_spectral_3,cluster_kmeans_4,cluster_agglomerative_4,cluster_spectral_4
17123,2020-07-01,2113,0.86,0.13,0.004,9.1,0.004,8.15,7,0,0,0,2,1,1,3,1,1
17124,2020-10-01,2113,1.56,0.44,0.003,9.105,0.00425,8.254999999999999,10,0,0,0,2,1,1,3,1,1
17125,2021-05-01,2113,1.48,0.291,0.0005,9.79,0.0005,8.28,5,0,0,0,2,1,1,3,1,1
17126,2021-07-01,2113,1.23,0.156,0.002,7.97,0.006,8.09,7,0,0,0,2,1,0,3,1,1
17127,2021-10-01,2113,1.56,0.44,0.003,9.105,0.00425,8.254999999999999,10,0,0,0,2,1,1,3,1,1
17128,2022-05-01,2113,1.08,0.291,0.0005,9.65,0.004,8.23,5,0,0,0,2,1,1,3,1,1
17129,2022-08-01,2113,0.88,0.26,0.001,7.54,0.0005,8.25,8,0,0,0,0,1,0,0,1,1
17130,2020-05-01,2114,0.96,0.175,0.0005,10.07,0.01,8.1,5,0,0,0,2,1,1,3,1,1
17131,2020-07-01,2114,0.96,0.061,0.001,8.34,0.005,8.14,7,0,0,0,2,1,1,3,1,1
17132,2020-10-01,2114,1.165,0.216,0.00125,9.23,0.00425,8.145,10,0,0,0,2,1,1,3,1,1
17133,2021-05-01,2114,0.76,0.209,0.001,9.01,0.0005,8.23,5,0,0,0,2,1,1,3,1,1
17134,2021-07-01,2114,1.29,0.03,0.001,8.27,0.007,8.07,7,0,0,0,2,1,1,3,1,1
17135,2021-10-01,2114,1.165,0.216,0.00125,9.23,0.00425,8.145,10,0,0,0,2,1,1,3,1,1
17136,2022-05-01,2114,0.92,0.209,0.0005,9.99,0.008,8.23,5,0,0,0,2,1,1,3,1,1
17137,2022-08-01,2114,1.52,0.115,0.005,9.67,0.0005,7.8,8,0,0,0,2,1,1,3,1,1
17138,2020-05-01,2115,0.76,0.162,0.001,9.79,0.014,8.13,5,0,0,0,2,1,1,3,1,1
17139,2020-07-01,2115,1.18,0.08,0.002,8.14,0.0005,7.97,7,0,0,0,2,1,0,3,1,1
17140,2020-10-01,2115,0.99,0.4305,0.001,9.025,0.00275,8.22,10,0,0,0,2,1,1,3,1,1
17141,2021-05-01,2115,0.69,0.233,0.004,9.06,0.0005,8.17,5,0,0,0,2,1,1,3,1,1
17142,2021-07-01,2115,1.1,0.019,0.0005,8.06,0.009,8.12,7,0,0,0,2,1,1,3,1,1
17143,2021-10-01,2115,0.99,0.4305,0.001,9.025,0.00275,8.22,10,0,0,0,2,1,1,3,1,1
17144,2022-05-01,2115,0.76,0.233,0.004,9.5,0.006,8.17,5,0,0,0,2,1,1,3,1,1
17145,2022-08-01,2115,1.48,0.124,0.006,8.83,0.005,8.15,8,0,0,0,2,1,1,3,1,1
17146,2020-05-01,2116,0.92,0.21,0.0005,9.72,0.006,8.21,5,0,0,0,2,1,1,3,1,1
17147,2020-07-01,2116,1.1,0.043,0.003,8.75,0.005,8.06,7,0,0,0,2,1,1,3,1,1
17148,2020-10-01,2116,1.4,0.5065,0.0015,9.225000000000001,0.0055,8.235,10,0,0,0,2,1,1,3,1,1
17149,2021-05-01,2116,1.32,0.21,0.0005,7.81,0.0005,8.2,5,0,0,0,2,1,0,3,1,1
17150,2021-07-01,2116,1.32,0.055,0.0005,7.95,0.017,8.22,7,0,0,0,2,1,0,3,1,1
17151,2021-10-01,2116,1.4,0.5065,0.0015,9.225000000000001,0.0055,8.235,10,0,0,0,2,1,1,3,1,1
17152,2022-05-01,2116,1.16,0.21,0.0005,9.72,0.006,8.21,5,0,0,0,2,1,1,3,1,1
17153,2022-08-01,2116,1.0,0.175,0.007,8.63,0.0005,8.05,8,0,0,0,2,1,1,3,1,1
17154,2020-05-01,2117,0.76,0.054,0.002,11.07,0.0005,8.31,5,0,0,0,2,1,1,3,1,1
17155,2020-07-01,2117,1.42,0.052,0.001,8.83,0.011,8.07,7,0,0,0,2,1,1,3,1,1
17156,2020-10-01,2117,1.1099999999999999,0.0465,0.0085,9.625,0.012,8.205,10,0,0,0,2,1,1,3,1,1
17157,2021-05-01,2117,0.76,0.054,0.001,10.79,0.0005,8.29,5,0,0,0,2,1,1,3,1,1
17158,2021-08-01,2117,1.81,0.049,0.004,8.14,0.004,8.1,8,0,0,0,2,1,1,3,1,1
17159,2021-10-01,2117,0.8,0.046,0.012,9.62,0.008,8.19,10,0,0,0,2,1,1,3,1,1
17160,2022-05-01,2117,1.2,0.139,0.0005,10.79,0.006,8.2,5,0,0,0,2,1,1,3,1,1
17161,2022-07-01,2117,0.74,0.094,0.0005,8.48,0.0005,8.32,7,0,0,0,2,1,1,3,1,1
17162,2020-05-01,2118,1.02,0.157,0.001,10.54,0.008,8.27,5,0,0,0,2,1,1,3,1,1
17163,2020-07-01,2118,0.74,0.082,0.002,8.34,0.0005,8.24,7,0,0,0,2,1,1,3,1,1
17164,2020-10-01,2118,1.245,0.10650000000000001,0.006,9.71,0.00725,8.184999999999999,10,0,0,0,2,1,1,3,1,1
17165,2021-05-01,2118,1.02,0.157,0.001,10.54,0.005,8.27,5,0,0,0,2,1,1,3,1,1
17166,2021-08-01,2118,1.41,0.023,0.003,8.34,0.006,8.1,8,0,0,0,2,1,1,3,1,1
17167,2021-10-01,2118,1.13,0.134,0.006,9.66,0.0005,8.2,10,0,0,0,2,1,1,3,1,1
17168,2022-05-01,2118,1.0,0.324,0.001,10.62,0.005,8.2,5,0,0,0,2,1,1,3,1,1
17169,2022-07-01,2118,0.56,0.14,0.0005,7.8,0.0005,8.23,7,0,0,0,0,1,0,0,1,0
17170,2020-05-01,2119,0.69,0.035,0.001,10.9,0.005,8.3,5,0,0,0,2,1,1,3,1,1
17171,2020-07-01,2119,0.62,0.143,0.01,8.76,0.01,8.2,7,0,0,0,2,1,0,3,1,1
17172,2020-10-01,2119,0.98,0.1245,0.0135,10.965,0.00275,8.14,10,0,0,0,2,1,1,3,1,3
17173,2021-05-01,2119,0.69,0.03,0.001,10.52,0.005,8.16,5,0,0,0,2,1,1,3,1,1
17174,2021-08-01,2119,0.88,0.018,0.006,10.11,0.0005,8.1,8,0,0,0,2,1,1,3,1,1
17175,2021-10-01,2119,0.77,0.126,0.019,12.43,0.005,8.18,10,0,0,0,2,1,1,3,1,3
17176,2022-05-01,2119,0.69,0.03,0.001,10.52,0.005,8.16,5,0,0,0,2,1,1,3,1,1
17177,2022-08-01,2119,1.24,0.087,0.0005,10.07,0.011,7.99,8,0,0,0,2,1,1,3,1,1
17178,2020-05-01,2120,0.68,0.158,0.0005,10.59,0.0005,8.35,5,0,0,0,2,1,1,3,1,1
17179,2020-07-01,2120,1.16,0.026,0.005,8.46,0.037,8.05,7,0,0,0,2,1,0,2,1,1
17180,2020-10-01,2120,0.87,0.0545,0.0075,9.81,0.00275,8.125,10,0,0,0,2,1,1,3,1,1
17181,2021-05-01,2120,0.92,0.158,0.0005,10.7,0.0005,8.31,5,0,0,0,2,1,1,3,1,1
17182,2021-08-01,2120,0.67,0.008,0.003,8.45,0.004,8.09,8,0,0,0,2,1,1,3,1,1
17183,2021-10-01,2120,0.76,0.044,0.01,9.74,0.0005,8.17,10,0,0,0,2,1,1,3,1,1
17184,2022-05-01,2120,1.28,0.328,0.0005,12.48,0.007,8.15,5,0,0,0,2,1,1,3,1,3
17185,2022-07-01,2120,1.12,0.123,0.005,7.78,0.0005,8.2,7,0,0,0,2,1,0,3,1,1
17186,2020-05-01,2121,1.57,0.41,0.005,8.0,0.016,8.16,5,0,0,0,2,1,0,3,1,1
17187,2020-08-01,2121,1.455,0.323,0.00725,6.825,0.017,8.155000000000001,8,0,0,0,0,1,0,2,1,1
17188,2020-11-01,2121,1.16,0.295,0.003,9.79,0.017,8.37,11,0,0,0,2,1,1,3,1,1
17189,2021-05-01,2121,1.37,0.4,0.006,8.98,0.01,8.1,5,0,0,0,2,1,1,3,1,1
17190,2021-07-01,2121,1.12,0.152,0.0005,6.71,0.022,8.16,7,0,0,0,0,1,0,2,1,1
17191,2021-10-01,2121,1.24,0.29,0.007,7.28,0.014,8.08,10,0,1,0,2,0,0,2,0,1
17192,2022-05-01,2121,1.4,0.41,0.005,8.0,0.016,8.16,5,0,0,0,2,1,0,3,1,1
17193,2022-08-01,2121,1.45,0.592,0.0005,6.48,0.017,8.14,8,0,1,0,0,0,0,2,0,1
17194,2020-05-01,2122,1.34,0.178,0.004,7.7,0.02,8.21,5,0,1,0,2,0,0,3,0,1
17195,2020-08-01,2122,2.195,0.379,0.00175,7.895,0.015,8.219999999999999,8,0,0,0,2,1,0,3,1,1
17196,2020-11-01,2122,2.01,0.48,0.008,8.95,0.045,8.23,11,0,1,0,2,0,0,2,0,1
17197,2021-05-01,2122,1.32,0.419,0.003,8.24,0.016,8.15,5,0,0,0,2,1,0,3,1,1
17198,2021-07-01,2122,1.79,0.066,0.008,7.11,0.008,8.27,7,0,0,0,2,1,0,3,1,1
17199,2021-10-01,2122,1.58,0.899,0.027,7.74,0.036,8.02,10,1,1,1,1,0,2,1,0,2
17200,2022-05-01,2122,1.34,0.419,0.003,8.24,0.016,8.21,5,0,0,0,2,1,0,3,1,1
17201,2022-08-01,2122,2.44,0.7,0.0005,8.52,0.008,8.19,8,0,0,0,2,1,1,3,1,1
17202,2020-05-01,2123,1.19,0.264,0.005,7.97,0.015,8.23,5,0,0,0,2,1,0,3,1,1
17203,2020-08-01,2123,1.865,0.208,0.01325,7.675000000000001,0.012,8.25,8,0,0,0,2,1,0,3,1,1
17204,2020-11-01,2123,1.64,0.357,0.004,9.06,0.011,8.35,11,0,0,0,2,1,1,3,1,1
17205,2021-05-01,2123,1.3,0.249,0.005,8.75,0.017,8.17,5,0,0,0,2,1,1,3,1,1
17206,2021-07-01,2123,1.17,0.077,0.003,7.23,0.01,8.17,7,0,0,0,0,1,0,0,1,1
17207,2021-10-01,2123,1.37,0.229,0.002,7.68,0.033,8.18,10,0,1,0,2,0,0,2,0,1
17208,2022-05-01,2123,1.19,0.264,0.005,7.97,0.017,8.17,5,0,0,0,2,1,0,3,1,1
17209,2022-08-01,2123,2.02,0.293,0.0005,8.46,0.005,8.31,8,0,0,0,2,1,1,3,1,1
17210,2020-05-01,2124,2.69,0.376,0.014,8.12,0.01,8.06,5,1,1,0,2,0,0,3,0,1
17211,2020-08-01,2124,1.335,0.4115,0.006,7.8100000000000005,0.014750000000000001,8.165,8,0,0,0,2,1,0,3,1,1
17212,2020-11-01,2124,1.77,0.38,0.0055,9.605,0.013999999999999999,8.254999999999999,11,0,0,0,2,1,1,3,1,1
17213,2021-05-01,2124,1.17,0.011,0.004,9.28,0.005,8.3,5,0,0,0,2,1,1,3,1,1
17214,2021-07-01,2124,0.92,0.201,0.003,7.48,0.005,7.92,7,0,1,0,0,0,0,0,0,1
17215,2021-11-01,2124,1.77,0.38,0.0055,9.605,0.013999999999999999,8.254999999999999,11,0,0,0,2,1,1,3,1,1
17216,2022-05-01,2124,1.17,0.297,0.004,9.28,0.005,8.2,5,0,0,0,2,1,1,3,1,1
17217,2022-08-01,2124,1.45,0.596,0.003,8.64,0.0005,8.22,8,0,0,0,2,1,1,3,1,1
17218,2020-05-01,2125,0.88,0.019,0.003,8.8,0.008,8.13,5,0,0,0,2,1,1,3,1,1
17219,2020-08-01,2125,0.72,0.026,0.0035,6.58,0.0185,8.205,8,0,0,0,0,2,0,0,2,0
17220,2020-11-01,2125,0.66,0.062,0.012,7.7,0.003,8.08,11,0,0,0,0,1,0,0,1,1
17221,2021-04-01,2125,0.885,0.0195,0.001,8.915,0.009000000000000001,8.155000000000001,4,0,0,0,2,1,1,3,1,1
17222,2021-07-01,2125,0.57,0.025,0.002,6.33,0.008,8.19,7,0,0,0,0,2,0,0,2,0
17223,2021-10-01,2125,0.55,0.032,0.005,7.37,0.0005,7.99,10,0,0,0,0,2,0,0,2,0
17224,2022-04-01,2125,0.885,0.0195,0.001,8.915,0.009000000000000001,8.155000000000001,4,0,0,0,2,1,1,3,1,1
17225,2022-08-01,2125,0.71,0.026,0.002,6.3,0.019,8.2,8,0,0,0,0,2,0,0,2,0
17226,2020-05-01,2126,1.11,0.141,0.006,8.13,0.014,7.92,5,0,1,0,2,0,0,3,0,1
17227,2020-08-01,2126,1.37,0.257,0.003,7.71,0.026,8.33,8,0,0,0,2,1,0,2,1,1
17228,2020-10-01,2126,0.55,0.18,0.011,7.15,0.009,8.05,10,0,0,0,0,2,0,0,2,0
17229,2021-04-01,2126,0.8999999999999999,0.0295,0.0005,8.575,0.0185,8.075,4,0,0,0,2,1,1,3,1,1
17230,2021-08-01,2126,1.59,0.068,0.002,6.4,0.02,7.82,8,0,1,0,0,0,0,2,0,1
17231,2021-10-01,2126,1.16,0.171,0.008,7.35,0.022,7.96,10,0,1,0,0,0,0,2,0,1
17232,2022-04-01,2126,0.8999999999999999,0.0295,0.0005,8.575,0.0185,8.075,4,0,0,0,2,1,1,3,1,1
17233,2022-08-01,2126,0.87,0.08,0.005,6.3,0.037,8.13,8,0,1,0,0,0,0,2,0,1
17234,2020-05-01,2127,0.55,0.062,0.007,7.5,0.006,8.25,5,0,0,0,0,1,0,0,1,0
17235,2020-08-01,2127,0.53,0.005,0.0005,5.9,0.0005,8.36,8,0,0,0,0,1,0,0,1,0
17236,2020-10-01,2127,0.28,0.019,0.0005,7.2,0.005,8.34,10,0,0,0,0,1,0,0,1,0
17237,2021-05-01,2127,0.66,0.029,0.002,7.8,0.022,8.08,5,0,0,0,0,1,0,0,1,1
17238,2021-07-01,2127,0.83,0.011,0.002,7.1,0.019,8.05,7,0,0,0,0,2,0,0,2,1
17239,2021-10-01,2127,0.345,0.0215,0.00475,6.800000000000001,0.0045000000000000005,8.18,10,0,0,0,0,2,0,0,2,0
17240,2022-04-01,2127,0.99,0.009,0.0005,8.9,0.016,8.18,4,0,0,0,2,1,1,3,1,1
17241,2022-07-01,2127,0.92,0.044,0.003,7.1,0.016,8.17,7,0,0,0,0,2,0,0,2,0
17242,2020-05-01,2128,0.76,0.019,0.007,7.65,0.011,8.24,5,0,0,0,0,1,0,0,1,0
17243,2020-08-01,2128,1.04,0.024,0.0005,5.05,0.008,8.06,8,0,0,0,0,2,0,0,2,0
17244,2020-10-01,2128,1.43,0.122,0.002,6.95,0.012,8.19,10,0,0,0,0,1,0,0,1,1
17245,2021-05-01,2128,0.61,0.024,0.002,8.55,0.005,8.09,5,0,0,0,2,1,1,3,1,1
17246,2021-07-01,2128,0.43,0.049,0.007,6.25,0.007,8.09,7,0,0,0,0,2,0,0,2,0
17247,2021-11-01,2128,1.31,0.274,0.008,7.0,0.004,7.96,11,0,1,0,0,0,0,0,0,1
17248,2022-04-01,2128,1.37,0.024,0.001,8.85,0.019,8.17,4,0,0,0,2,1,1,3,1,1
17249,2022-07-01,2128,2.34,0.066,0.001,7.25,0.028,8.13,7,0,0,0,2,1,0,2,1,1
17250,2020-04-01,2129,1.13,0.016,0.002,9.17,0.013,8.17,4,0,0,0,2,1,1,3,1,1
17251,2020-08-01,2129,1.09,0.06,0.005,7.03,0.038,8.14,8,0,1,0,0,0,0,2,0,1
17252,2020-10-01,2129,0.51,0.062,0.008,7.39,0.003,8.03,10,0,0,0,0,2,0,0,2,0
17253,2021-04-01,2129,0.86,0.016,0.001,8.4,0.035,8.17,4,0,0,0,2,1,0,2,1,1
17254,2021-07-01,2129,0.57,0.021,0.001,6.2,0.008,8.32,7,0,0,0,0,1,0,0,1,0
17255,2021-10-01,2129,0.515,0.056,0.006500000000000001,7.494999999999999,0.006,8.02,10,0,0,0,0,2,0,0,2,0
17256,2022-04-01,2129,0.86,0.016,0.001,8.4,0.035,8.17,4,0,0,0,2,1,0,2,1,1
17257,2022-08-01,2129,0.63,0.009,0.003,6.37,0.024,8.27,8,0,0,0,0,1,0,0,1,0
17258,2020-05-01,2130,1.01,0.053,0.003,7.9,0.015,8.25,5,0,0,0,2,1,0,3,1,1
17259,2020-08-01,2130,0.91,0.011,0.003,7.3,0.019,8.02,8,0,0,0,0,2,0,0,2,1
17260,2020-10-01,2130,0.32,0.1,0.0005,7.3,0.01,8.21,10,0,0,0,0,2,0,0,2,0
17261,2021-04-01,2130,0.9099999999999999,0.069,0.00125,8.1,0.0145,8.094999999999999,4,0,0,0,2,1,0,3,1,1
17262,2021-08-01,2130,0.96,0.012,0.002,6.6,0.012,8.059999999999999,8,0,0,0,0,2,0,0,2,0
17263,2021-11-01,2130,1.21,0.237,0.005,8.0,0.014,8.05,11,0,0,0,2,1,0,3,1,1
17264,2022-04-01,2130,0.9099999999999999,0.069,0.00125,8.1,0.0145,8.094999999999999,4,0,0,0,2,1,0,3,1,1
17265,2022-07-01,2130,0.96,0.036,0.0005,7.3,0.024,8.19,7,0,0,0,0,1,0,0,1,1
17266,2020-05-01,2131,0.67,0.025,0.007,7.7,0.015,8.3,5,0,0,0,0,1,0,0,1,0
17267,2020-08-01,2131,0.86,0.025,0.001,4.85,0.008,8.1,8,0,0,0,0,2,0,0,2,0
17268,2020-10-01,2131,0.84,0.042,0.001,7.05,0.01,8.24,10,0,0,0,0,2,0,0,2,0
17269,2021-05-01,2131,0.37,0.007,0.001,8.7,0.007,8.17,5,0,0,0,0,1,1,0,1,1
17270,2021-07-01,2131,0.53,0.032,0.0005,6.3,0.007,8.13,7,0,0,0,0,2,0,0,2,0
17271,2021-11-01,2131,1.0,0.172,0.006,7.1,0.005,7.94,11,0,1,0,0,0,0,0,0,1
17272,2022-04-01,2131,1.22,0.008,0.0005,8.75,0.012,8.19,4,0,0,0,2,1,1,3,1,1
17273,2022-07-01,2131,1.38,0.059,0.002,7.25,0.008,8.21,7,0,0,0,2,1,0,3,1,1
17274,2020-05-01,2132,1.14,0.034,0.002,8.58,0.008,8.09,5,0,0,0,2,1,1,3,1,1
17275,2020-08-01,2132,0.7949999999999999,0.0225,0.0055,6.265000000000001,0.012,8.225,8,0,0,0,0,2,0,0,2,0
17276,2020-11-01,2132,0.69,0.074,0.012,7.93,0.003,8.09,11,0,0,0,0,1,0,0,1,1
17277,2021-04-01,2132,0.915,0.027999999999999997,0.001,8.575,0.0215,8.125,4,0,0,0,2,1,1,3,1,1
17278,2021-07-01,2132,0.58,0.029,0.002,6.5,0.005,8.08,7,0,0,0,0,2,0,0,2,0
17279,2021-10-01,2132,0.71,0.108,0.009,7.95,0.005,8.06,10,0,0,0,0,1,0,0,1,1
17280,2022-04-01,2132,0.915,0.027999999999999997,0.001,8.575,0.0215,8.125,4,0,0,0,2,1,1,3,1,1
17281,2022-08-01,2132,0.64,0.012,0.003,6.25,0.018,8.29,8,0,0,0,0,2,0,0,2,0
17282,2020-05-01,2133,0.65,0.017,0.008,7.4,0.006,8.31,5,0,0,0,0,1,0,0,1,0
17283,2020-08-01,2133,0.88,0.006,0.002,5.9,0.009,8.35,8,0,0,0,0,1,0,0,1,0
17284,2020-10-01,2133,0.35,0.013,0.0005,6.9,0.01,8.34,10,0,0,0,0,1,0,0,1,0
17285,2021-05-01,2133,0.9,0.019,0.002,7.8,0.02,8.04,5,0,0,0,0,1,0,0,1,1
17286,2021-07-01,2133,0.63,0.032,0.002,6.7,0.022,8.02,7,0,0,0,0,2,0,0,2,0
17287,2021-10-01,2133,0.455,0.0685,0.00525,6.65,0.00525,8.19,10,0,0,0,0,2,0,0,2,0
17288,2022-04-01,2133,1.12,0.009,0.0005,8.8,0.023,8.13,4,0,0,0,2,1,1,3,1,1
17289,2022-07-01,2133,0.52,0.025,0.001,7.4,0.021,8.21,7,0,0,0,0,2,0,0,2,0
17290,2020-05-01,2134,0.55,0.021,0.007,6.2,0.01,8.34,5,0,0,0,0,1,0,0,1,0
17291,2020-08-01,2134,0.93,0.018,0.001,5.8,0.0005,8.14,8,0,0,0,0,2,0,0,2,0
17292,2020-10-01,2134,0.93,0.021,0.0005,5.75,0.008,8.25,10,0,0,0,0,2,0,0,2,0
17293,2021-05-01,2134,0.76,0.034,0.001,7.65,0.017,8.07,5,0,0,0,0,1,0,0,1,1
17294,2021-07-01,2134,0.69,0.036,0.002,6.6,0.007,8.05,7,0,0,0,0,2,0,0,2,0
17295,2021-10-01,2134,0.75,0.0685,0.00275,6.5,0.00425,8.105,10,0,0,0,0,2,0,0,2,0
17296,2022-04-01,2134,0.77,0.038,0.002,8.4,0.022,8.18,4,0,0,0,2,1,0,3,1,1
17297,2022-08-01,2134,0.88,0.007,0.002,6.4,0.021,8.26,8,0,0,0,0,1,0,0,1,0
17298,2020-05-01,2135,0.58,0.016,0.006,8.3,0.016,8.3,5,0,0,0,2,1,0,0,1,1
17299,2020-08-01,2135,1.08,0.045,0.002,4.7,0.0005,8.01,8,0,0,0,0,2,0,0,2,0
17300,2020-10-01,2135,1.12,0.105,0.002,6.8,0.01,8.2,10,0,0,0,0,1,0,0,1,1
17301,2021-05-01,2135,0.37,0.009,0.001,8.9,0.015,8.14,5,0,0,0,2,1,1,3,1,1
17302,2021-07-01,2135,0.59,0.109,0.005,6.3,0.005,8.06,7,0,0,0,0,2,0,0,2,0
17303,2021-11-01,2135,1.1,0.233,0.009,7.8,0.006,7.92,11,0,1,0,2,0,0,3,0,1
17304,2022-04-01,2135,1.47,0.007,0.0005,8.9,0.027,8.22,4,0,0,0,2,1,1,3,1,1
17305,2022-07-01,2135,0.88,0.053,0.0005,7.2,0.012,8.2,7,0,0,0,0,1,0,0,1,1
17306,2020-05-01,2136,0.59,0.017,0.007,7.2,0.03,8.26,5,0,0,0,0,1,0,0,1,0
17307,2020-08-01,2136,0.78,0.015,0.003,5.6,0.013,8.09,8,0,0,0,0,2,0,0,2,0
17308,2020-10-01,2136,0.33,0.011,0.0005,6.2,0.01,8.41,10,0,0,0,0,1,0,0,1,0
17309,2021-05-01,2136,0.76,0.043,0.001,7.7,0.009,8.07,5,0,0,0,0,1,0,0,1,1
17310,2021-07-01,2136,0.54,0.028,0.002,7.2,0.014,7.99,7,0,1,0,0,0,0,0,0,0
17311,2021-10-01,2136,0.66,0.063,0.00575,6.35,0.009000000000000001,8.195,10,0,0,0,0,2,0,0,2,0
17312,2022-04-01,2136,0.95,0.018,0.002,8.8,0.02,8.08,4,0,0,0,2,1,1,3,1,1
17313,2022-07-01,2136,1.28,0.026,0.003,7.2,0.017,8.14,7,0,0,0,0,1,0,0,1,1
17314,2020-05-01,2137,0.87,0.039,0.005,8.59,0.013,8.1,5,0,0,0,2,1,1,3,1,1
17315,2020-08-01,2137,0.73,0.048,0.008,6.92,0.019,8.01,8,0,0,0,0,2,0,0,2,1
17316,2020-11-01,2137,0.53,0.117,0.015,8.54,0.012,8.1,11,0,0,0,2,1,0,3,1,1
17317,2021-05-01,2137,0.86,0.017,0.001,8.49,0.0005,8.09,5,0,0,0,2,1,1,3,1,1
17318,2021-07-01,2137,1.07,0.016,0.003,8.77,0.007,8.13,7,0,0,0,2,1,1,3,1,1
17319,2021-10-01,2137,1.17,0.194,0.003,9.18,0.005,8.1,10,0,0,0,2,1,1,3,1,1
17320,2022-04-01,2137,0.9,0.269,0.007,11.69,0.004,8.4,4,0,0,0,2,1,1,3,1,1
17321,2022-07-01,2137,0.88,0.071,0.0005,8.45,0.0005,8.22,7,0,0,0,2,1,1,3,1,1
17322,2020-05-01,2138,0.91,0.04,0.006,8.37,0.012,8.09,5,0,0,0,2,1,0,3,1,1
17323,2020-08-01,2138,1.2850000000000001,0.0285,0.008,7.655,0.0155,7.995000000000001,8,0,1,0,2,0,0,2,0,1
17324,2020-11-01,2138,0.46,0.062,0.014,8.44,0.004,8.11,11,0,0,0,0,1,0,0,1,1
17325,2021-05-01,2138,0.81,0.036000000000000004,0.004,9.25,0.00625,8.15,5,0,0,0,2,1,1,3,1,1
17326,2021-08-01,2138,1.49,0.008,0.004,8.81,0.004,8.05,8,0,0,0,2,1,1,3,1,1
17327,2021-10-01,2138,0.67,0.314,0.013,8.26,0.004,8.0,10,0,1,0,2,0,0,3,0,1
17328,2022-04-01,2138,0.52,0.24,0.006,11.09,0.0005,8.2,4,0,0,0,2,1,1,3,1,1
17329,2022-07-01,2138,0.88,0.042,0.004,9.71,0.005,8.4,7,0,0,0,2,1,1,3,1,1
17330,2020-05-01,2139,0.8,0.071,0.001,10.29,0.0005,8.23,5,0,0,0,2,1,1,3,1,1
17331,2020-07-01,2139,0.8,0.019,0.0005,9.46,0.009,8.03,7,0,0,0,2,1,1,3,1,1
17332,2020-10-01,2139,1.0250000000000001,0.17700000000000002,0.007,8.9,0.006500000000000001,8.04,10,0,0,0,2,1,1,3,1,1
17333,2021-05-01,2139,0.78,0.014,0.0005,10.19,0.0005,8.2,5,0,0,0,2,1,1,3,1,1
17334,2021-07-01,2139,0.69,0.029,0.004,8.98,0.004,8.11,7,0,0,0,2,1,1,3,1,1
17335,2021-10-01,2139,1.0250000000000001,0.17700000000000002,0.007,8.9,0.006500000000000001,8.04,10,0,0,0,2,1,1,3,1,1
17336,2022-04-01,2139,0.66,0.262,0.001,11.45,0.007,8.38,4,0,0,0,2,1,1,3,1,1
17337,2022-07-01,2139,0.54,0.089,0.001,8.24,0.0005,8.18,7,0,0,0,0,1,0,0,1,1
17338,2020-05-01,2140,1.36,0.027,0.001,10.39,0.009,8.26,5,0,0,0,2,1,1,3,1,1
17339,2020-07-01,2140,1.04,0.029,0.003,9.06,0.03,8.16,7,0,0,0,2,1,1,3,1,1
17340,2020-10-01,2140,1.15,0.096,0.009000000000000001,9.105,0.0022500000000000003,8.11,10,0,0,0,2,1,1,3,1,1
17341,2021-05-01,2140,0.98,0.036,0.002,9.91,0.004,8.25,5,0,0,0,2,1,1,3,1,1
17342,2021-07-01,2140,0.82,0.017,0.004,9.28,0.0005,8.12,7,0,0,0,2,1,1,3,1,1
17343,2021-10-01,2140,1.15,0.096,0.009000000000000001,9.105,0.0022500000000000003,8.11,10,0,0,0,2,1,1,3,1,1
17344,2022-04-01,2140,0.54,0.263,0.003,11.7,0.008,8.2,4,0,0,0,2,1,1,3,1,3
17345,2022-07-01,2140,0.58,0.057,0.0005,8.75,0.006,8.28,7,0,0,0,2,1,1,3,1,1
17346,2020-05-01,2141,0.92,0.035,0.001,10.09,0.0005,8.21,5,0,0,0,2,1,1,3,1,1
17347,2020-07-01,2141,0.83,0.025,0.001,8.47,0.014,7.99,7,0,0,0,2,1,1,3,1,1
17348,2020-10-01,2141,0.885,0.114,0.0095,9.09,0.00475,7.96,10,0,0,0,2,1,1,3,1,1
17349,2021-05-01,2141,0.8600000000000001,0.0905,0.0025,9.835,0.0005,8.21,5,0,0,0,2,1,1,3,1,1
17350,2021-08-01,2141,1.0,0.01,0.0005,8.67,0.013,7.99,8,0,0,0,2,1,1,3,1,1
17351,2021-10-01,2141,0.61,0.202,0.012,8.51,0.0005,7.95,10,0,1,0,2,0,0,3,0,1
17352,2022-04-01,2141,0.9,0.288,0.007,11.46,0.0005,8.15,4,0,0,0,2,1,1,3,1,3
17353,2022-07-01,2141,0.84,0.059,0.0005,8.42,0.0005,8.2,7,0,0,0,2,1,1,3,1,1
17354,2020-05-01,2142,1.47,0.046,0.004,10.0,0.0005,8.21,5,0,0,0,2,1,1,3,1,1
17355,2020-07-01,2142,0.86,0.069,0.008,8.77,0.0005,8.23,7,0,0,0,2,1,1,3,1,1
17356,2020-10-01,2142,1.6949999999999998,0.06899999999999999,0.0035,9.649999999999999,0.0045000000000000005,8.17,10,0,0,0,2,1,1,3,1,1
17357,2021-05-01,2142,0.64,0.038,0.006,9.87,0.0005,8.24,5,0,0,0,2,1,1,3,1,1
17358,2021-07-01,2142,1.21,0.015,0.002,8.21,0.004,8.12,7,0,0,0,2,1,1,3,1,1
